,Date,rank,title,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,paid,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings
1279,03/23/2020,83,Badminton Legend,312534,10000000.0,4.0,0.2,0.6,0.0,GAME SPORTS,0,247349.0,22693.0,14726.0,7338.0,20426.0
1280,03/23/2020,83,Bubble Shooter,487206,100000000.0,4.0,0.5,1.1,0.0,GAME CASUAL,0,339101.0,60100.0,31478.0,14670.0,41854.0
1281,03/23/2020,83,Cars Logo Quiz HD,49748,5000000.0,4.0,0.1,0.2,0.0,GAME TRIVIA,0,31389.0,6665.0,4407.0,2148.0,5136.0
1282,03/23/2020,83,Chess Royale: Play and Learn Free Online,104158,5000000.0,4.0,9.4,21.9,0.0,GAME BOARD,0,64626.0,16981.0,7777.0,3110.0,11661.0
1283,03/23/2020,83,Chess Rush,331178,5000000.0,3.0,0.5,1.0,0.0,GAME STRATEGY,0,190352.0,35496.0,22340.0,15112.0,67875.0
1284,03/23/2020,83,Extreme Landings,416810,10000000.0,3.0,0.3,709.0,0.0,GAME SIMULATION,0,247167.0,51343.0,29577.0,18589.0,70132.0
1285,03/23/2020,83,Miraculous Ladybug & Cat Noir,864581,100000000.0,4.0,2.5,5.3,0.0,GAME ACTION,0,650499.0,70109.0,36672.0,23021.0,84278.0
1286,03/23/2020,83,MultiCraft ― Build and Mine! 👍,192892,10000000.0,4.0,7.4,19.4,0.0,GAME ADVENTURE,0,129555.0,15897.0,9752.0,6792.0,30894.0
1287,03/23/2020,83,My Baby Panda Chef,56416,10000000.0,4.0,2428.7,2.5,0.0,GAME EDUCATIONAL,0,42626.0,2823.0,2464.0,1895.0,6605.0
1288,03/23/2020,83,Ragnarok M: Eternal Love,340801,5000000.0,4.0,1.3,2.8,0.0,GAME ROLE PLAYING,0,259507.0,39684.0,15411.0,4777.0,21419.0
1289,03/23/2020,83,Stickman Hook,506876,50000000.0,3.0,0.5,1.2,0.0,GAME ARCADE,0,290763.0,74910.0,50722.0,25625.0,64853.0
1290,03/23/2020,83,Sudoku,462036,10000000.0,4.0,172.6,0.5,0.0,GAME PUZZLE,0,375734.0,64079.0,10145.0,3534.0,8542.0
1291,03/23/2020,83,Top Drives – Car Cards Racing,303913,10000000.0,4.0,1.6,3.3,0.0,GAME RACING,0,231744.0,30895.0,11515.0,6286.0,23470.0
1292,03/23/2020,83,Word Chums,146848,1000000.0,4.0,0.2,0.3,0.0,GAME WORD,0,115040.0,22564.0,3627.0,1508.0,4107.0
1293,03/23/2020,83,ไพ่เท็กซัสไทย HD,103380,1000000.0,4.0,0.0,0.1,0.0,GAME CASINO,0,78160.0,10300.0,5230.0,1980.0,7710.0
1294,03/24/2020,84,"ASolver - show me the puzzle, and I will solve it",460315,5000000.0,4.0,28.9,113.2,0.0,GAME PUZZLE,0,361695.0,36463.0,18076.0,9353.0,34725.0
1295,03/24/2020,84,Cat Runner: Decorate Home,334232,100000000.0,4.0,5.4,10.8,0.0,GAME ROLE PLAYING,0,233444.0,25663.0,16683.0,13001.0,45439.0
1296,03/24/2020,84,Flags of All Countries of the World: Guess-Quiz,48813,5000000.0,4.0,1.1,2.3,0.0,GAME TRIVIA,0,32011.0,7057.0,3881.0,2000.0,3862.0
1297,03/24/2020,84,Friendzoned,187523,1000000.0,4.0,1.1,3.0,0.0,GAME ADVENTURE,0,153686.0,22367.0,6679.0,1949.0,2839.0
1298,03/24/2020,84,Halloween Makeup Me,56154,5000000.0,4.0,0.1,0.1,0.0,GAME EDUCATIONAL,0,37592.0,6117.0,3688.0,1999.0,6756.0
1299,03/24/2020,84,Injustice 2,809654,10000000.0,4.0,0.5,1.3,0.0,GAME ACTION,0,537380.0,104057.0,50801.0,25962.0,91451.0
1300,03/24/2020,84,Jewels Legend - Match 3 Puzzle,497484,10000000.0,4.0,0.4,0.8,0.0,GAME ARCADE,0,405757.0,48566.0,18492.0,6533.0,18133.0
1301,03/24/2020,84,Loto Online,103101,5000000.0,4.0,0.6,1.3,0.0,GAME BOARD,0,71430.0,6210.0,4930.0,3160.0,17370.0
1302,03/24/2020,84,Mini Piano,45003,5000000.0,3.0,0.0,0.0,0.0,GAME MUSIC,0,22326.0,4329.0,4399.0,2799.0,11148.0
1303,03/24/2020,84,Moy 4 - Virtual Pet Game,476520,10000000.0,4.0,0.1,0.3,0.0,GAME CASUAL,0,355557.0,44409.0,26769.0,12156.0,37627.0
1304,03/24/2020,84,Racing Limits,297540,50000000.0,4.0,1.1,2.4,0.0,GAME RACING,0,211343.0,28447.0,16325.0,9459.0,31964.0
1305,03/24/2020,84,Retro Bowl,305429,1000000.0,4.0,2.9,6.0,0.0,GAME SPORTS,0,241707.0,50043.0,9331.0,1728.0,2617.0
1306,03/24/2020,84,Stickman Rope Hero,408005,10000000.0,4.0,0.4,1.0,0.0,GAME SIMULATION,0,268617.0,36817.0,24125.0,15405.0,63038.0
1307,03/24/2020,84,Vegas Downtown Slots™ - Slot Machines & Word Games,102352,1000000.0,4.0,0.0,0.0,0.0,GAME CASINO,0,76766.0,11076.0,5291.0,2353.0,6863.0
1308,03/24/2020,84,War and Magic: Kingdom Reborn,330020,5000000.0,4.0,0.6,1.2,0.0,GAME STRATEGY,0,204234.0,51551.0,18934.0,7902.0,47396.0
1309,03/24/2020,84,Word Trek - Word Brain streak - hand made puzzles,143930,5000000.0,4.0,0.0,0.0,0.0,GAME WORD,0,94662.0,31667.0,11131.0,2545.0,3923.0
1310,03/25/2020,85,90's Quiz Game,47912,500000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,40057.0,4661.0,2300.0,347.0,545.0
1311,03/25/2020,85,BBTAN by 111%,476858,10000000.0,4.0,2948.2,0.1,0.0,GAME ARCADE,0,329614.0,64312.0,32355.0,11652.0,38924.0
1312,03/25/2020,85,Chess Online,102300,5000000.0,4.0,2.1,4.8,0.0,GAME BOARD,0,69504.0,14461.0,6902.0,2820.0,8611.0
1313,03/25/2020,85,Cookie Run: Kingdom - Kingdom Builder & Battle RPG,332270,5000000.0,4.0,8.8,28.9,0.0,GAME ROLE PLAYING,0,248965.0,33709.0,15915.0,6697.0,26981.0
1314,03/25/2020,85,Crazy Kitchen: Match 3 Puzzles,459320,10000000.0,4.0,0.0,0.1,0.0,GAME PUZZLE,0,398796.0,37824.0,12018.0,3187.0,7492.0
1315,03/25/2020,85,Mini Football - Mobile Soccer,301571,10000000.0,4.0,5.3,11.1,0.0,GAME SPORTS,0,197259.0,39792.0,18432.0,9051.0,37034.0
1316,03/25/2020,85,Moy - Virtual Pet Game,475705,10000000.0,4.0,0.1,0.1,0.0,GAME CASUAL,0,335504.0,44683.0,31325.0,13678.0,50513.0
1317,03/25/2020,85,NARUTO X BORUTO NINJA VOLTAGE,809487,10000000.0,4.0,1.9,4.2,0.0,GAME ACTION,0,550198.0,75892.0,46216.0,25340.0,111839.0
1318,03/25/2020,85,Nobodies: Murder Cleaner,184387,5000000.0,4.0,1.1,2.2,0.0,GAME ADVENTURE,0,137725.0,24816.0,9649.0,4022.0,8173.0
1319,03/25/2020,85,Prison Empire Tycoon - Idle Game,404733,10000000.0,4.0,3.2,6.4,0.0,GAME SIMULATION,0,269192.0,76249.0,27786.0,10798.0,20707.0
1320,03/25/2020,85,Supermarket Mania Journey,324991,10000000.0,4.0,0.7,1.6,0.0,GAME STRATEGY,0,214459.0,52688.0,31882.0,10897.0,15062.0
1321,03/25/2020,85,Teka Teki Silang,136542,5000000.0,4.0,0.0,0.0,0.0,GAME WORD,0,82242.0,30159.0,18219.0,2815.0,3104.0
1322,03/25/2020,85,YASUHATI / With your voice!,43497,5000000.0,4.0,0.2,0.4,0.0,GAME MUSIC,0,29234.0,4587.0,3328.0,1549.0,4797.0
1323,03/25/2020,85,Английский для Начинающих: LinDuo HD,55294,1000000.0,4.0,3.9,8.3,0.0,GAME EDUCATIONAL,0,47904.0,5419.0,1123.0,266.0,581.0
1324,03/25/2020,85,ดัมมี่ไทยแลนด์-รวมไพ่แคง เก้าเก ไฮโล เกมไพ่ฟรี,100479,1000000.0,4.0,2.4,5.5,0.0,GAME CASINO,0,91237.0,3977.0,2043.0,877.0,2342.0
1325,03/25/2020,85,🚓🚦Car Driving School Simulator 🚕🚸,294097,10000000.0,4.0,0.9,1.9,0.0,GAME RACING,0,204804.0,38467.0,16732.0,8251.0,25840.0
1326,03/26/2020,86,7 Little Words: A fun twist on crossword puzzles,130077,1000000.0,4.0,0.1,0.1,0.0,GAME WORD,0,107379.0,11378.0,3489.0,2769.0,5059.0
1327,03/26/2020,86,Adventure Time: Heroes of Ooo,184296,10000000.0,4.0,0.1,0.3,0.0,GAME ADVENTURE,0,127282.0,17122.0,11488.0,6373.0,22028.0
1328,03/26/2020,86,Alphabet Game,46162,5000000.0,4.0,1.0,1.8,0.0,GAME TRIVIA,0,28793.0,7910.0,3795.0,1568.0,4094.0
1329,03/26/2020,86,Beat Shooter,43124,5000000.0,4.0,1.2,3.2,0.0,GAME MUSIC,0,32760.0,3038.0,1928.0,1089.0,4307.0
1330,03/26/2020,86,Bingo™,99465,5000000.0,4.0,0.0,0.0,0.0,GAME CASINO,0,71856.0,12049.0,6509.0,2619.0,6429.0
1331,03/26/2020,86,Central Hospital Stories,55114,10000000.0,3.0,4.4,8.9,0.0,GAME EDUCATIONAL,0,31358.0,4705.0,3647.0,3331.0,12070.0
1332,03/26/2020,86,FarmVille 2: Tropic Escape,402206,10000000.0,4.0,0.2,0.4,0.0,GAME SIMULATION,0,265159.0,57516.0,29317.0,14948.0,35263.0
1333,03/26/2020,86,Flippy Knife,808331,10000000.0,4.0,0.3,0.8,0.0,GAME ACTION,0,514130.0,120636.0,67629.0,30074.0,75860.0
1334,03/26/2020,86,HappyFish,469274,1000000.0,4.0,0.0,0.1,0.0,GAME CASUAL,0,348400.0,68745.0,30278.0,5392.0,16457.0
1335,03/26/2020,86,Praia Bingo - Bingo Games + Slot + Casino,100639,5000000.0,4.0,1.5,3.1,0.0,GAME BOARD,0,71102.0,9612.0,5095.0,2947.0,11880.0
1336,03/26/2020,86,Prize Claw,473706,50000000.0,4.0,0.1,0.1,0.0,GAME ARCADE,0,296894.0,49159.0,43940.0,18046.0,65665.0
1337,03/26/2020,86,Race the Traffic,293250,50000000.0,4.0,0.1,0.1,0.0,GAME RACING,0,185690.0,27186.0,24754.0,13961.0,41656.0
1338,03/26/2020,86,Soccer Kicks (Football),288957,10000000.0,4.0,0.0,0.0,0.0,GAME SPORTS,0,175653.0,33972.0,27958.0,14074.0,37298.0
1339,03/26/2020,86,Tebak Gambar,453317,10000000.0,4.0,0.2,0.4,0.0,GAME PUZZLE,0,311581.0,43790.0,31309.0,17438.0,49197.0
1340,03/26/2020,86,War Heroes: Strategy Card Game for Free,319868,10000000.0,4.0,0.1,0.3,0.0,GAME STRATEGY,0,233685.0,22290.0,15190.0,9040.0,39660.0
1341,03/26/2020,86,Wolvesville - Werewolf Online,328319,10000000.0,4.0,1.7,3.3,0.0,GAME ROLE PLAYING,0,239892.0,45313.0,15416.0,5865.0,21830.0
1342,03/27/2020,87,Anime Tiles: Piano Music,42881,1000000.0,3.0,4.3,4.7,0.0,GAME MUSIC,0,23820.0,6247.0,3976.0,2538.0,6297.0
1343,03/27/2020,87,Ball Blast,470099,10000000.0,4.0,0.9,1.8,0.0,GAME ARCADE,0,315988.0,61332.0,27827.0,14373.0,50577.0
1344,03/27/2020,87,Build a Bridge!,451860,10000000.0,4.0,0.6,1.2,0.0,GAME PUZZLE,0,286839.0,63628.0,36663.0,17826.0,46901.0
1345,03/27/2020,87,Bus Rush,800432,100000000.0,4.0,0.1,0.2,0.0,GAME ACTION,0,565625.0,79308.0,51475.0,23173.0,80847.0
1346,03/27/2020,87,Charades!,129132,10000000.0,4.0,0.1,0.2,0.0,GAME WORD,0,87481.0,19612.0,7874.0,3114.0,11048.0
1347,03/27/2020,87,Dr. Chess,100315,1000000.0,4.0,0.2,0.2,0.0,GAME BOARD,0,68732.0,12596.0,7028.0,2559.0,9397.0
1348,03/27/2020,87,Fanatical Basketball,276833,10000000.0,4.0,0.5,1.1,0.0,GAME SPORTS,0,188798.0,28592.0,20486.0,9394.0,29561.0
1349,03/27/2020,87,Homicide Squad: New York Cases,181431,1000000.0,4.0,1.7,3.9,0.0,GAME ADVENTURE,0,118453.0,37881.0,17008.0,3258.0,4828.0
1350,03/27/2020,87,Ice Skating Ballerina - Dance Challenge Arena,327986,10000000.0,4.0,0.3,0.7,0.0,GAME ROLE PLAYING,0,217841.0,36644.0,22216.0,12391.0,38891.0
1351,03/27/2020,87,Match Masters,462861,10000000.0,4.0,24.0,49.3,0.0,GAME CASUAL,0,328311.0,64534.0,28243.0,9107.0,32664.0
1352,03/27/2020,87,My Little Princess Castle - Playhouse & Girls Game,55006,10000000.0,4.0,3.3,7.3,0.0,GAME EDUCATIONAL,0,39870.0,4473.0,2558.0,1745.0,6357.0
1353,03/27/2020,87,Redline Rush: Police Chase Racing,288581,10000000.0,4.0,0.0,0.1,0.0,GAME RACING,0,210942.0,32264.0,18169.0,8367.0,18836.0
1354,03/27/2020,87,Slots on Tour Casino - Vegas Slot Machine Games HD,99082,500000.0,4.0,0.1,0.2,0.0,GAME CASINO,0,78458.0,14511.0,3405.0,749.0,1957.0
1355,03/27/2020,87,TRANSFORMERS: Earth Wars,318917,10000000.0,4.0,0.4,0.8,0.0,GAME STRATEGY,0,230933.0,39731.0,14966.0,7652.0,25632.0
1356,03/27/2020,87,Terrarium: Garden Idle,392903,5000000.0,4.0,0.8,2.1,0.0,GAME SIMULATION,0,321942.0,39408.0,14389.0,6023.0,11138.0
1357,03/27/2020,87,Vrai ou Faux ? Le grand Quiz,45788,1000000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,24332.0,13290.0,4866.0,939.0,2358.0
1358,03/28/2020,88,Airport Professions: Fascinating games,54400,10000000.0,4.0,0.6,1.3,0.0,GAME EDUCATIONAL,0,41341.0,2813.0,1785.0,1666.0,6793.0
1359,03/28/2020,88,Art of War 3: PvP RTS modern warfare strategy game,318209,10000000.0,4.0,1.1,2.4,0.0,GAME STRATEGY,0,250224.0,25778.0,13297.0,6409.0,22498.0
1360,03/28/2020,88,BLOOD & GLORY,799866,10000000.0,3.0,0.0,0.0,0.0,GAME ACTION,0,487332.0,76581.0,33776.0,18217.0,183958.0
1361,03/28/2020,88,Critical Action :Gun Strike Ops - Shooting Game,176486,50000000.0,4.0,1.8,3.9,0.0,GAME ADVENTURE,0,115933.0,13880.0,9575.0,6955.0,30141.0
1362,03/28/2020,88,Domino! The world's largest dominoes community,99283,5000000.0,4.0,0.2,0.4,0.0,GAME BOARD,0,63654.0,17539.0,6861.0,3316.0,7910.0
1363,03/28/2020,88,Dragons World,392700,10000000.0,4.0,0.0,0.1,0.0,GAME SIMULATION,0,272947.0,43110.0,26799.0,11177.0,38665.0
1364,03/28/2020,88,Escape Room: Mystery Word,127293,10000000.0,4.0,0.0,0.0,0.0,GAME WORD,0,88424.0,9776.0,7448.0,5279.0,16363.0
1365,03/28/2020,88,GT Racing 2: The Real Car Exp,285522,10000000.0,4.0,0.0,0.0,0.0,GAME RACING,0,209958.0,33351.0,13914.0,7231.0,21065.0
1366,03/28/2020,88,Gacha Studio (Anime Dress Up),462460,10000000.0,3.0,0.7,1.4,0.0,GAME CASUAL,0,278605.0,46716.0,34234.0,22630.0,80272.0
1367,03/28/2020,88,Happy Piano - Touch Music,42763,1000000.0,4.0,0.1,0.1,0.0,GAME MUSIC,0,31694.0,3989.0,2779.0,1109.0,3189.0
1368,03/28/2020,88,Hardest Girl to Get - Kode Keras Cowok dari Cewek,45359,1000000.0,4.0,0.4,0.8,0.0,GAME TRIVIA,0,30760.0,4580.0,3296.0,1991.0,4730.0
1369,03/28/2020,88,Hotel Hideaway: Virtual World,324192,5000000.0,4.0,2.2,4.9,0.0,GAME ROLE PLAYING,0,235330.0,29057.0,16734.0,9420.0,33648.0
1370,03/28/2020,88,Lightning Link Casino: Best Vegas Casino Slots!,97488,5000000.0,4.0,3.1,5.5,0.0,GAME CASINO,0,64510.0,12362.0,5972.0,3254.0,11387.0
1371,03/28/2020,88,PBA® Bowling Challenge,276082,10000000.0,4.0,0.3,0.6,0.0,GAME SPORTS,0,195262.0,46016.0,14447.0,5826.0,14527.0
1372,03/28/2020,88,PixWords™,440665,10000000.0,4.0,0.0,0.1,0.0,GAME PUZZLE,0,355004.0,53499.0,15716.0,4832.0,11612.0
1373,03/28/2020,88,Will Hero,467497,10000000.0,4.0,0.6,1.5,0.0,GAME ARCADE,0,317484.0,54366.0,29299.0,12418.0,53927.0
1374,03/29/2020,89,Cooking Dash,458766,10000000.0,4.0,0.1,0.2,0.0,GAME CASUAL,0,279541.0,73007.0,41708.0,20739.0,43768.0
1375,03/29/2020,89,Cuanto Sabes de la Biblia,45126,500000.0,4.0,954.5,4.2,0.0,GAME TRIVIA,0,38933.0,3912.0,1284.0,378.0,617.0
1376,03/29/2020,89,Futurama: Worlds of Tomorrow,174281,5000000.0,4.0,0.2,0.4,0.0,GAME ADVENTURE,0,102685.0,29511.0,14650.0,7075.0,20357.0
1377,03/29/2020,89,Guild of Heroes: Magic RPG | Wizard game,320930,5000000.0,4.0,0.7,1.3,0.0,GAME ROLE PLAYING,0,256626.0,25415.0,10304.0,6376.0,22207.0
1378,03/29/2020,89,Masha and the Bear: Good Night!,54217,10000000.0,4.0,1.7,3.7,0.0,GAME EDUCATIONAL,0,37964.0,3338.0,2381.0,2281.0,8250.0
1379,03/29/2020,89,Match 3D - Matching Puzzle Game,420325,10000000.0,4.0,4.6,11.2,0.0,GAME PUZZLE,0,286657.0,61968.0,16908.0,13744.0,41045.0
1380,03/29/2020,89,Mobile Bus Simulator,390139,50000000.0,4.0,2.2,4.8,0.0,GAME SIMULATION,0,273404.0,29817.0,20720.0,14467.0,51727.0
1381,03/29/2020,89,Monster Dash,466518,10000000.0,4.0,0.1,0.1,0.0,GAME ARCADE,0,340776.0,51499.0,28569.0,9164.0,36508.0
1382,03/29/2020,89,Monster Truck Destruction™,284892,10000000.0,4.0,0.2,0.4,0.0,GAME RACING,0,200210.0,26653.0,16790.0,8834.0,32403.0
1383,03/29/2020,89,Murder us,799114,10000000.0,4.0,2.9,9.0,0.0,GAME ACTION,0,628812.0,68233.0,33155.0,13323.0,55590.0
1384,03/29/2020,89,Project: Muse,41521,1000000.0,4.0,1.7,3.0,0.0,GAME MUSIC,0,26336.0,6930.0,3484.0,1871.0,2897.0
1385,03/29/2020,89,Spin Day - Win Real Money,94814,1000000.0,3.0,0.1,0.2,0.0,GAME CASINO,0,47906.0,8026.0,7360.0,4920.0,26599.0
1386,03/29/2020,89,Touchgrind Skate 2,272380,10000000.0,3.0,0.7,1.5,0.0,GAME SPORTS,0,154533.0,37974.0,24205.0,12601.0,43063.0
1387,03/29/2020,89,Train Station 2: Railroad Tycoon & Train Simulator,308480,10000000.0,4.0,4.2,9.5,0.0,GAME STRATEGY,0,213598.0,54991.0,19626.0,7023.0,13240.0
1388,03/29/2020,89,Word Swipe,127030,10000000.0,4.0,0.3,0.8,0.0,GAME WORD,0,107638.0,9411.0,3632.0,1626.0,4720.0
1389,03/29/2020,89,🐍 Snakes and Ladders - Free Board Games 🎲,97958,10000000.0,4.0,16.5,30.6,0.0,GAME BOARD,0,61897.0,10411.0,8335.0,4489.0,12824.0
1390,03/03/2020,63,Beat Roller - Music Ball Race,65897,10000000.0,4.0,0.7,426.0,0.0,GAME MUSIC,0,39278.0,12259.0,3699.0,2329.0,8329.0
1391,03/03/2020,63,Bingo by Alisa - Free Live Multiplayer Bingo Games,154112,1000000.0,4.0,0.0,0.0,0.0,GAME CASINO,0,119255.0,21177.0,7308.0,2113.0,4257.0
1392,03/03/2020,63,Bomber Friends,1227050,50000000.0,4.0,0.8,1.7,0.0,GAME ACTION,0,876781.0,130160.0,71604.0,34890.0,113612.0
1393,03/03/2020,63,Crash of Cars,419851,10000000.0,4.0,0.5,1.2,0.0,GAME RACING,0,290888.0,48697.0,26055.0,13626.0,40581.0
1394,03/03/2020,63,Cut the Rope: Experiments,540007,50000000.0,4.0,444.6,0.0,0.0,GAME PUZZLE,0,387875.0,56186.0,34325.0,15360.0,46259.0
1395,03/03/2020,63,Kelime Gezmece,191924,10000000.0,4.0,0.9,2.3,0.0,GAME WORD,0,154792.0,16507.0,5190.0,2903.0,12529.0
1396,03/03/2020,63,Little Panda's Candy Shop,69285,10000000.0,4.0,0.6,1.4,0.0,GAME EDUCATIONAL,0,52476.0,4439.0,2919.0,1999.0,7449.0
1397,03/03/2020,63,LokiCraft,715951,50000000.0,4.0,7.3,16.5,0.0,GAME ARCADE,0,483133.0,69181.0,37056.0,24468.0,102110.0
1398,03/03/2020,63,Plants vs. Zombies™ 2 Free,649699,10000000.0,4.0,0.3,0.6,0.0,GAME CASUAL,0,467599.0,79307.0,35546.0,17028.0,50216.0
1399,03/03/2020,63,Reactor ☢️ - Idle Manager- Energy Sector Tycoon,419861,5000000.0,4.0,3.1,5.9,0.0,GAME STRATEGY,0,311407.0,63346.0,24981.0,7050.0,13074.0
1400,03/03/2020,63,Shooting Ball,452591,10000000.0,4.0,4.0,9.2,0.0,GAME SPORTS,0,305232.0,80398.0,36170.0,10098.0,20691.0
1401,03/03/2020,63,The Elder Scrolls: Legends,143615,1000000.0,3.0,0.1,0.1,0.0,GAME CARD,0,85985.0,19159.0,9904.0,5796.0,22768.0
1402,03/03/2020,63,Tile Master - Classic Triple Match & Puzzle Game,169696,50000000.0,4.0,3.8,13.4,0.0,GAME BOARD,0,124263.0,11055.0,8516.0,6437.0,19422.0
1403,03/03/2020,63,Tinker Island - Survival Story Adventure,245912,5000000.0,4.0,0.5,1.1,0.0,GAME ADVENTURE,0,157308.0,34746.0,19289.0,10917.0,23650.0
1404,03/03/2020,63,Trivia Crack (No Ads),75712,500000.0,4.0,0.7,1.4,1.99,GAME TRIVIA,1,56454.0,12628.0,3284.0,1088.0,2256.0
1405,03/03/2020,63,Vampire's Fall: Origins RPG,409319,5000000.0,4.0,2.5,4.9,0.0,GAME ROLE PLAYING,0,307543.0,66903.0,17200.0,5137.0,12533.0
1406,03/03/2020,63,World Truck Driving Simulator,502248,10000000.0,4.0,3.4,6.4,0.0,GAME SIMULATION,0,372965.0,50894.0,23747.0,11770.0,42870.0
1407,03/30/2020,90,Baseball Superstars® 2013,269937,5000000.0,4.0,0.1,0.0,0.0,GAME SPORTS,0,190570.0,40822.0,19536.0,5036.0,13970.0
1408,03/30/2020,90,Beat Shooter - Gunshots Rhythm Game,40370,10000000.0,4.0,21.2,56.5,0.0,GAME MUSIC,0,31297.0,3395.0,1483.0,1036.0,3157.0
1409,03/30/2020,90,Defender II,305701,10000000.0,4.0,0.0,0.0,0.0,GAME STRATEGY,0,197476.0,38262.0,22343.0,10982.0,36636.0
1410,03/30/2020,90,Duet,460549,10000000.0,4.0,0.2,0.3,0.0,GAME ARCADE,0,368057.0,49159.0,18102.0,6607.0,18622.0
1411,03/30/2020,90,Era of Celestials,317023,10000000.0,4.0,0.1,0.2,0.0,GAME ROLE PLAYING,0,217629.0,30073.0,17135.0,10530.0,41653.0
1412,03/30/2020,90,How to Loot - Pin Pull & Hero Rescue,414811,50000000.0,4.0,3.2,8.3,0.0,GAME PUZZLE,0,307162.0,34076.0,23013.0,12619.0,37938.0
1413,03/30/2020,90,Jurassic Survival Island: Dinosaurs & Craft,173009,10000000.0,4.0,0.7,1.4,0.0,GAME ADVENTURE,0,112463.0,17402.0,9523.0,6694.0,26925.0
1414,03/30/2020,90,LINE 旅遊大亨,444080,5000000.0,3.0,0.0,0.0,0.0,GAME CASUAL,0,226320.0,43452.0,36250.0,17770.0,120287.0
1415,03/30/2020,90,Little Panda’s Space Kitchen - Kids Cooking,54205,10000000.0,4.0,3.3,7.5,0.0,GAME EDUCATIONAL,0,39390.0,3463.0,2695.0,2136.0,6518.0
1416,03/30/2020,90,Old Vegas Slots – Classic Slots Casino Games,94628,1000000.0,4.0,0.2,0.3,0.0,GAME CASINO,0,78741.0,7178.0,3029.0,1389.0,4289.0
1417,03/30/2020,90,Real Racing 3,284450,100000000.0,4.0,0.0,0.0,0.0,GAME RACING,0,193903.0,44509.0,15942.0,8162.0,21931.0
1418,03/30/2020,90,Robbery Bob 2: Double Trouble,794575,50000000.0,4.0,1.7,3.6,0.0,GAME ACTION,0,614844.0,53826.0,33678.0,20882.0,71341.0
1419,03/30/2020,90,Slam,45047,1000000.0,4.0,0.2,0.4,0.0,GAME TRIVIA,0,28329.0,8653.0,3367.0,1209.0,3487.0
1420,03/30/2020,90,Super Bingo HD: Bingo Games,96841,1000000.0,4.0,0.0,0.1,0.0,GAME BOARD,0,69120.0,13560.0,6990.0,2520.0,4650.0
1421,03/30/2020,90,Tap Tap Fish AbyssRium - Healing Aquarium (+VR),385639,10000000.0,4.0,0.0,0.0,0.0,GAME SIMULATION,0,252021.0,52499.0,29098.0,14284.0,37735.0
1422,03/30/2020,90,Wordalot - Picture Crossword,126774,5000000.0,4.0,0.0,0.1,0.0,GAME WORD,0,91833.0,23213.0,6258.0,1839.0,3628.0
1423,03/31/2020,91,Decisions－Interactive Role Playing Love Story Game,313301,10000000.0,4.0,2.4,5.2,0.0,GAME ROLE PLAYING,0,204972.0,37865.0,25592.0,12761.0,32108.0
1424,03/31/2020,91,Flip Master,266048,10000000.0,4.0,0.5,1.1,0.0,GAME SPORTS,0,182023.0,29897.0,18752.0,9196.0,26178.0
1425,03/31/2020,91,Funny Food! Educational games for kids 3 years old,53535,10000000.0,4.0,3.1,7.3,0.0,GAME EDUCATIONAL,0,35719.0,5842.0,3432.0,1934.0,6606.0
1426,03/31/2020,91,Infinite Stairs,458684,10000000.0,4.0,1.3,2.5,0.0,GAME ARCADE,0,308505.0,50335.0,25797.0,12264.0,61781.0
1427,03/31/2020,91,Jungle Adventures,167371,10000000.0,4.0,0.9,1.9,0.0,GAME ADVENTURE,0,119216.0,14108.0,9116.0,6127.0,18801.0
1428,03/31/2020,91,LINE PokoPoko - Play with POKOTA! Free puzzler!,414626,10000000.0,3.0,0.7,1.3,0.0,GAME PUZZLE,0,158839.0,88968.0,76250.0,27016.0,63551.0
1429,03/31/2020,91,Little Big City 2,442100,10000000.0,3.0,0.3,0.6,0.0,GAME CASUAL,0,259916.0,61224.0,39116.0,19478.0,62364.0
1430,03/31/2020,91,MMX Hill Dash,283592,10000000.0,4.0,0.1,0.3,0.0,GAME RACING,0,202256.0,41141.0,15071.0,5659.0,19463.0
1431,03/31/2020,91,Onet 3D - Classic Link Puzzle,95383,10000000.0,4.0,6.0,17.2,0.0,GAME BOARD,0,69374.0,14596.0,4246.0,1916.0,5248.0
1432,03/31/2020,91,Pink Piano,40192,10000000.0,4.0,1.5,3.6,0.0,GAME MUSIC,0,27089.0,2471.0,2044.0,1677.0,6908.0
1433,03/31/2020,91,Quiz Planet,44566,1000000.0,3.0,1.4,3.2,0.0,GAME TRIVIA,0,24007.0,8544.0,4678.0,1903.0,5431.0
1434,03/31/2020,91,Royal Casino,92912,5000000.0,4.0,2.1,5.4,0.0,GAME CASINO,0,67690.0,7454.0,4956.0,2668.0,10142.0
1435,03/31/2020,91,Shadow Fight 2,792071,100000000.0,4.0,0.1,0.2,0.0,GAME ACTION,0,680584.0,47463.0,18399.0,8824.0,36799.0
1436,03/31/2020,91,Stormfall: Rise of Balur,297722,10000000.0,4.0,0.0,0.1,0.0,GAME STRATEGY,0,190869.0,41354.0,20387.0,9399.0,35710.0
1437,03/31/2020,91,Zgadnij co to?,124219,1000000.0,4.0,0.0,0.0,0.0,GAME WORD,0,94486.0,19855.0,5828.0,1249.0,2799.0
